Batch_ID,Car_ID,Order_ID,Dropoff_Lat,Dropoff_Lon,Time_of_Day,Traffic_Condition,Distance_km,Actual_Delivery_Time_Min,Fuel_Consumed_L,Fuel_Cost_TND
44,Car_2,44-11,36.80988825098886,10.172527657967347,13:46,Moderate Traffic,4.36,11.37,0.44,0.97
44,Car_2,44-12,36.81290239138006,10.19779274804466,14:33,Moderate Traffic,2.27,5.92,0.23,0.51
44,Car_2,44-13,36.851319678233295,10.189319799896339,15:58,Moderate Traffic,4.34,11.32,0.43,0.95
44,Car_2,44-14,36.8170243164855,10.18297220261,15:12,Moderate Traffic,3.86,10.07,0.39,0.86
44,Car_2,44-15,36.84159076775144,10.14169280487169,13:51,Moderate Traffic,4.58,11.95,0.46,1.01
44,Car_2,44-16,36.85754581979611,10.190453410724997,14:50,Moderate Traffic,4.69,12.23,0.47,1.03
44,Car_2,44-17,36.878785350108764,10.166884255191459,15:40,Moderate Traffic,3.16,8.24,0.32,0.7
44,Car_2,44-18,36.89800963897254,10.17338217027971,14:45,Moderate Traffic,2.21,5.77,0.22,0.48
44,Car_2,44-19,36.84827904662343,10.169317553943433,15:05,Moderate Traffic,5.54,11.87,0.55,1.21
44,Car_2,44-20,36.81741542148472,10.174603992427127,13:05,Moderate Traffic,3.46,9.03,0.35,0.77
44,Car_2,44-21,36.79396298726887,10.139435236910874,13:35,Moderate Traffic,4.07,10.62,0.41,0.9
44,Car_2,44-22,36.75945075530734,10.187913152075428,15:53,Moderate Traffic,5.78,12.39,0.58,1.28
44,Car_2,44-23,36.744069752731505,10.160674406590088,13:18,Moderate Traffic,2.97,7.75,0.3,0.66
44,Car_2,44-24,36.6994228083767,10.187227813959142,13:26,Moderate Traffic,5.5,11.79,0.55,1.21
44,Car_2,44-25,36.71716039099163,10.140394758932354,13:21,Moderate Traffic,4.62,12.05,0.46,1.01
44,Car_2,44-26,36.70649814335278,10.126054359763964,15:21,Moderate Traffic,1.74,4.54,0.17,0.37
44,Car_2,44-27,36.70757759029155,10.149449968775516,15:51,Moderate Traffic,2.09,5.45,0.21,0.46
44,Car_2,44-28,36.70814451815188,10.101486015086207,14:15,Moderate Traffic,4.28,11.17,0.43,0.95
44,Car_2,44-29,36.723940685715114,10.054852094083667,14:11,Moderate Traffic,4.51,11.77,0.45,0.99
44,Car_2,44-30,36.69872632774816,10.034035728503493,13:12,Moderate Traffic,3.36,8.77,0.34,0.75
44,Car_2,44-31,36.66833457893246,10.03706385978903,15:50,Moderate Traffic,3.39,8.84,0.34,0.75
44,Car_2,44-32,36.69180626234816,10.048412021494642,16:18,Rush Hour,2.8,8.4,0.4,0.88
44,Car_2,44-33,36.72952189946126,10.082652369220865,15:42,Moderate Traffic,5.19,11.12,0.52,1.14
45,Car_1,45-1,36.82606772033513,10.158889983813404,9:46,Moderate Traffic,2.96,7.72,0.3,0.66
45,Car_1,45-2,36.83830585323304,10.1439612449831,9:43,Moderate Traffic,1.9,4.96,0.19,0.42
45,Car_1,45-3,36.87439887808341,10.191590535695585,11:33,Moderate Traffic,5.84,12.51,0.58,1.28
45,Car_1,45-4,36.8592867403763,10.169114605015839,9:56,Moderate Traffic,2.61,6.81,0.26,0.57
45,Car_1,45-5,36.85267539254814,10.207221558806348,9:46,Moderate Traffic,3.47,9.05,0.35,0.77
45,Car_1,45-6,36.878557917664764,10.179945731085141,11:16,Moderate Traffic,3.76,9.81,0.38,0.84
45,Car_1,45-7,36.85703601095259,10.130724682519228,10:35,Moderate Traffic,4.99,13.02,0.5,1.1
45,Car_1,45-8,36.81386351190617,10.175822157117302,9:23,Moderate Traffic,6.26,13.41,0.63,1.39
45,Car_1,45-9,36.86376748835535,10.141939609689803,9:37,Moderate Traffic,6.32,13.54,0.63,1.39
45,Car_1,45-10,36.84623291004515,10.137196732215275,9:25,Moderate Traffic,1.99,5.19,0.2,0.44
45,Car_1,45-11,36.85542279921617,10.160352693616616,11:22,Moderate Traffic,2.3,6.0,0.23,0.51
45,Car_1,45-12,36.85365491708051,10.115318381074148,10:00,Moderate Traffic,4.01,10.46,0.4,0.88
45,Car_1,45-13,36.902982527384445,10.147696645798176,9:49,Moderate Traffic,6.2,13.29,0.62,1.36
45,Car_1,45-14,36.85346447799891,10.152670765302677,10:36,Moderate Traffic,5.52,11.83,0.55,1.21
45,Car_1,45-15,36.81060261937906,10.181160344474591,11:40,Moderate Traffic,5.4,11.57,0.54,1.19
45,Car_1,45-16,36.79075800555793,10.227145003425285,11:07,Moderate Traffic,4.65,12.13,0.47,1.03
45,Car_1,45-17,36.798274514980825,10.266574123954888,11:14,Moderate Traffic,3.61,9.42,0.36,0.79
45,Car_1,45-18,36.82127847847408,10.252447119937084,9:58,Moderate Traffic,2.85,7.43,0.29,0.64
45,Car_1,45-19,36.87054131316605,10.279495770413934,10:56,Moderate Traffic,5.98,12.81,0.6,1.32
45,Car_1,45-20,36.8854702727226,10.306984383873713,9:12,Moderate Traffic,2.96,7.72,0.3,0.66
45,Car_1,45-21,36.90597213588951,10.336039398363457,10:17,Moderate Traffic,3.45,9.0,0.35,0.77
45,Car_1,45-22,36.93400652159736,10.305973128677717,11:44,Moderate Traffic,4.11,10.72,0.41,0.9
45,Car_1,45-23,36.90630074210852,10.315200361898864,9:27,Moderate Traffic,3.19,8.32,0.32,0.7
45,Car_1,45-24,36.89785171760734,10.359368345783752,10:14,Moderate Traffic,4.04,10.54,0.4,0.88
45,Car_1,45-25,36.902866744910355,10.334172102566894,9:52,Moderate Traffic,2.31,6.03,0.23,0.51
45,Car_1,45-26,36.860842137887914,10.308285638590377,10:44,Moderate Traffic,5.21,11.16,0.52,1.14
45,Car_1,45-27,36.81146324407168,10.274248477749264,11:14,Moderate Traffic,6.27,13.44,0.63,1.39
45,Car_1,45-28,36.80572003879385,10.237926266537283,10:34,Moderate Traffic,3.3,8.61,0.33,0.73
45,Car_1,45-29,36.85144901055894,10.266385947710598,10:43,Moderate Traffic,5.68,12.17,0.57,1.25
45,Car_1,45-30,36.815945585636705,10.234222166736908,9:27,Moderate Traffic,4.88,12.73,0.49,1.08
45,Car_1,45-31,36.78779583329241,10.220995073671856,9:07,Moderate Traffic,3.34,8.71,0.33,0.73
45,Car_1,45-32,36.75850691156257,10.255090296794892,11:51,Moderate Traffic,4.45,11.61,0.45,0.99
45,Car_1,45-33,36.71702390667135,10.27849187902046,11:14,Moderate Traffic,5.06,10.84,0.51,1.12
45,Car_1,45-34,36.71632834617617,10.256585441378462,10:46,Moderate Traffic,1.95,5.09,0.2,0.44
45,Car_1,45-35,36.70970227457528,10.280255578505216,11:14,Moderate Traffic,2.23,5.82,0.22,0.48
45,Car_1,45-36,36.71678633847089,10.237737213089849,9:27,Moderate Traffic,3.87,10.1,0.39,0.86
45,Car_1,45-37,36.67819544452689,10.204031079097778,9:44,Moderate Traffic,5.24,11.23,0.52,1.14
45,Car_1,45-38,36.63831787431173,10.211489009960841,9:17,Moderate Traffic,4.48,11.69,0.45,0.99
45,Car_1,45-39,36.68696672835539,10.227558375679953,9:15,Moderate Traffic,5.6,12.0,0.56,1.23
46,Car_1,46-1,36.799846296926155,10.20018405615272,16:14,Rush Hour,1.82,5.46,0.26,0.57
46,Car_1,46-2,36.846102903506015,10.172547382907686,14:05,Moderate Traffic,5.7,12.21,0.57,1.25
46,Car_1,46-3,36.888330885771744,10.13514853100899,15:18,Moderate Traffic,5.75,12.32,0.57,1.25
46,Car_1,46-4,36.87540480370309,10.114247212302317,15:33,Moderate Traffic,2.35,6.13,0.24,0.53
46,Car_1,46-5,36.883591198570905,10.10391105633855,15:57,Moderate Traffic,1.29,3.37,0.13,0.29
46,Car_1,46-6,36.89826537977194,10.072978005089682,14:27,Moderate Traffic,3.2,8.35,0.32,0.7
46,Car_1,46-7,36.92939890915633,10.075106723026382,16:13,Rush Hour,3.47,10.41,0.5,1.1
46,Car_1,46-8,36.90208016303037,10.072192683944692,15:21,Moderate Traffic,3.05,7.96,0.3,0.66
46,Car_1,46-9,36.933823997301694,10.058751179778245,14:53,Moderate Traffic,3.73,9.73,0.37,0.81
46,Car_1,46-10,36.90256400804224,10.010116124565078,16:48,Rush Hour,5.55,13.32,0.79,1.74
46,Car_1,46-11,36.886912162267045,10.037070882536145,16:24,Rush Hour,2.96,8.88,0.42,0.92
46,Car_1,46-12,36.861899497471185,10.051331823386993,15:10,Moderate Traffic,3.06,7.98,0.31,0.68
46,Car_1,46-13,36.83499662910003,10.04244942916835,13:28,Moderate Traffic,3.09,8.06,0.31,0.68
46,Car_1,46-14,36.87549289905497,9.992644019135607,15:03,Moderate Traffic,6.32,13.54,0.63,1.39
46,Car_1,46-15,36.86063891495077,10.026506658035878,16:30,Rush Hour,3.44,10.32,0.49,1.08
46,Car_1,46-16,36.88239183295666,9.987798566118412,14:49,Moderate Traffic,4.21,10.98,0.42,0.92
46,Car_1,46-17,36.9001012248323,9.953493922196476,15:05,Moderate Traffic,3.63,9.47,0.36,0.79
46,Car_1,46-18,36.880452977747694,9.925551154284959,13:36,Moderate Traffic,3.31,8.63,0.33,0.73
46,Car_1,46-19,36.899994634474815,9.879748990603757,15:40,Moderate Traffic,4.62,12.05,0.46,1.01
46,Car_1,46-20,36.874954377639654,9.840500374332432,14:22,Moderate Traffic,4.47,11.66,0.45,0.99
46,Car_1,46-21,36.91149228767835,9.858729626257162,16:25,Rush Hour,4.37,13.11,0.62,1.36
46,Car_1,46-22,36.92270887514281,9.82131977483017,16:54,Rush Hour,3.55,10.65,0.51,1.12
46,Car_1,46-23,36.958959112598045,9.788936929396588,16:45,Rush Hour,4.95,14.85,0.71,1.56
46,Car_1,46-24,36.91001240475277,9.826051168645796,15:01,Moderate Traffic,6.36,13.63,0.64,1.41
46,Car_1,46-25,36.884375511956925,9.784655679911411,13:22,Moderate Traffic,4.66,12.16,0.47,1.03
46,Car_1,46-26,36.89914100283923,9.813182807631375,16:22,Rush Hour,3.02,9.06,0.43,0.95
46,Car_1,46-27,36.87026536681477,9.771517304888093,14:11,Moderate Traffic,4.9,12.78,0.49,1.08
46,Car_1,46-28,36.830016867793184,9.729491258201238,13:43,Moderate Traffic,5.83,12.49,0.58,1.28
46,Car_1,46-29,36.835132961644476,9.761045377064828,14:54,Moderate Traffic,2.87,7.49,0.29,0.64
46,Car_1,46-30,36.817257138570085,9.744755988986748,14:16,Moderate Traffic,2.46,6.42,0.25,0.55
46,Car_1,46-31,36.8379072091371,9.762452302659225,14:25,Moderate Traffic,2.78,7.25,0.28,0.62
46,Car_1,46-32,36.81504055846767,9.76111731841935,15:26,Moderate Traffic,2.55,6.65,0.26,0.57
46,Car_1,46-33,36.77663953127532,9.767612271844364,14:12,Moderate Traffic,4.31,11.24,0.43,0.95
46,Car_1,46-34,36.80632583652047,9.754181142524677,16:51,Rush Hour,3.51,10.53,0.5,1.1
46,Car_1,46-35,36.7947530370767,9.721522602464653,16:21,Rush Hour,3.18,9.54,0.45,0.99
46,Car_1,46-36,36.74528476050152,9.714989151506062,13:01,Moderate Traffic,5.53,11.85,0.55,1.21
46,Car_1,46-37,36.78075520318745,9.687764191896175,14:46,Moderate Traffic,4.63,12.08,0.46,1.01
46,Car_1,46-38,36.767711958693596,9.652819269929303,15:28,Moderate Traffic,3.43,8.95,0.34,0.75
46,Car_1,46-39,36.748864950654664,9.66841576138287,16:09,Rush Hour,2.51,7.53,0.36,0.79
46,Car_1,46-40,36.747112238274845,9.639606982052998,14:52,Moderate Traffic,2.57,6.7,0.26,0.57
46,Car_1,46-41,36.752974257984576,9.657582257293527,13:58,Moderate Traffic,1.73,4.51,0.17,0.37
46,Car_1,46-42,36.73377626123541,9.678771472658058,13:19,Moderate Traffic,2.85,7.43,0.29,0.64
46,Car_1,46-43,36.76219658056734,9.68976402733582,13:54,Moderate Traffic,3.31,8.63,0.33,0.73
46,Car_1,46-44,36.757671260510136,9.739505875187794,14:55,Moderate Traffic,4.46,11.63,0.45,0.99
46,Car_1,46-45,36.7783562083111,9.75387220121566,13:56,Moderate Traffic,2.63,6.86,0.26,0.57
47,Car_2,47-1,36.825456383062274,10.13816528056961,10:30,Moderate Traffic,4.4,11.48,0.44,0.97
47,Car_2,47-2,36.799132142194345,10.145186021052139,9:32,Moderate Traffic,2.99,7.8,0.3,0.66
47,Car_2,47-3,36.82908446434898,10.110462787010357,10:37,Moderate Traffic,4.54,11.84,0.45,0.99
47,Car_2,47-4,36.84490176989831,10.112231903942735,9:45,Moderate Traffic,1.77,4.62,0.18,0.4
47,Car_2,47-5,36.79895415469318,10.101174014321813,9:05,Moderate Traffic,5.2,11.14,0.52,1.14
47,Car_2,47-6,36.82261289284516,10.069384250890613,10:38,Moderate Traffic,3.86,10.07,0.39,0.86
47,Car_2,47-7,36.81952437935365,10.107670793377796,10:10,Moderate Traffic,3.43,8.95,0.34,0.75
47,Car_2,47-8,36.838004965155704,10.05958187943738,9:27,Moderate Traffic,4.75,12.39,0.47,1.03
47,Car_2,47-9,36.797979566040496,10.017939012336642,9:21,Moderate Traffic,5.79,12.41,0.58,1.28
47,Car_2,47-10,36.78558350437493,10.027358848109095,9:33,Moderate Traffic,1.61,4.2,0.16,0.35
47,Car_2,47-11,36.78569316548562,10.0742069787921,9:50,Moderate Traffic,4.17,10.88,0.42,0.92
47,Car_2,47-12,36.779846053417344,10.064451577843444,9:58,Moderate Traffic,1.09,2.84,0.11,0.24
47,Car_2,47-13,36.74273214641051,10.098045778956182,10:21,Moderate Traffic,5.1,10.93,0.51,1.12
47,Car_2,47-14,36.76750214908063,10.078041779053796,9:53,Moderate Traffic,3.28,8.56,0.33,0.73
47,Car_2,47-15,36.749243011160004,10.084072191496608,11:23,Moderate Traffic,2.1,5.48,0.21,0.46
47,Car_2,47-16,36.78650607111343,10.100368087637163,9:32,Moderate Traffic,4.39,11.45,0.44,0.97
47,Car_2,47-17,36.74502009983429,10.129537075405297,9:04,Moderate Traffic,5.29,11.34,0.53,1.17
47,Car_2,47-18,36.717266817816984,10.157747390360953,11:51,Moderate Traffic,3.98,10.38,0.4,0.88
47,Car_2,47-19,36.75677083723964,10.191637126392651,10:55,Moderate Traffic,5.33,11.42,0.53,1.17
47,Car_2,47-20,36.78382374611566,10.147473549026465,11:05,Moderate Traffic,4.95,12.91,0.49,1.08
47,Car_2,47-21,36.783148894280146,10.183215034683935,10:09,Moderate Traffic,3.18,8.3,0.32,0.7
47,Car_2,47-22,36.77777974439397,10.159167202834398,11:16,Moderate Traffic,2.22,5.79,0.22,0.48
47,Car_2,47-23,36.80299866938572,10.169900520449968,10:54,Moderate Traffic,2.96,7.72,0.3,0.66
47,Car_2,47-24,36.75876337394475,10.186183381456845,10:55,Moderate Traffic,5.13,10.99,0.51,1.12
47,Car_2,47-25,36.71165449496846,10.139289662490746,11:24,Moderate Traffic,6.7,14.36,0.67,1.47
47,Car_2,47-26,36.75552273565602,10.122619790954943,9:38,Moderate Traffic,5.1,10.93,0.51,1.12
47,Car_2,47-27,36.751294134470825,10.096332483875765,9:48,Moderate Traffic,2.39,6.23,0.24,0.53
47,Car_2,47-28,36.74183977488354,10.080267505418727,9:33,Moderate Traffic,1.78,4.64,0.18,0.4
47,Car_2,47-29,36.75326279416976,10.108664006355792,9:18,Moderate Traffic,2.83,7.38,0.28,0.62
47,Car_2,47-30,36.76765967187023,10.067704283682444,10:49,Moderate Traffic,3.98,10.38,0.4,0.88
47,Car_2,47-31,36.79361897651969,10.038216971766639,9:59,Moderate Traffic,3.9,10.17,0.39,0.86
47,Car_2,47-32,36.74703350034783,10.049739913180106,9:56,Moderate Traffic,5.28,11.31,0.53,1.17
47,Car_2,47-33,36.74007354211739,10.03755565870095,11:54,Moderate Traffic,1.33,3.47,0.13,0.29
47,Car_2,47-34,36.70042304002181,10.021512349830282,10:50,Moderate Traffic,4.64,12.1,0.46,1.01
47,Car_2,47-35,36.659993042491024,10.024735915239122,11:31,Moderate Traffic,4.5,11.74,0.45,0.99
47,Car_2,47-36,36.690750090276374,9.983821947957127,9:35,Moderate Traffic,5.0,10.71,0.5,1.1
47,Car_2,47-37,36.7256515250455,10.006425545300976,11:51,Moderate Traffic,4.37,11.4,0.44,0.97
47,Car_2,47-38,36.72230255917516,10.028687596660637,9:35,Moderate Traffic,2.02,5.27,0.2,0.44
48,Car_2,48-1,36.75770263632017,10.135592939270651,15:07,Moderate Traffic,6.79,14.55,0.68,1.5
48,Car_2,48-2,36.71909078689094,10.09727714043996,16:35,Rush Hour,5.49,13.18,0.78,1.72
48,Car_2,48-3,36.74196398944181,10.089304981959383,13:24,Moderate Traffic,2.64,6.89,0.26,0.57
48,Car_2,48-4,36.71005715947051,10.094113937530816,15:08,Moderate Traffic,3.57,9.31,0.36,0.79
48,Car_2,48-5,36.707616679975004,10.048802111083411,16:19,Rush Hour,4.05,12.15,0.58,1.28
48,Car_2,48-6,36.69630675451019,10.007186466044216,15:37,Moderate Traffic,3.92,10.23,0.39,0.86
48,Car_2,48-7,36.738342268184645,10.04530187715956,13:20,Moderate Traffic,5.78,12.39,0.58,1.28
48,Car_2,48-8,36.751318131021975,10.063746976839152,14:46,Moderate Traffic,2.19,5.71,0.22,0.48
48,Car_2,48-9,36.767078171109056,10.028729126874953,13:58,Moderate Traffic,3.58,9.34,0.36,0.79
48,Car_2,48-10,36.774099470804266,9.991741404827282,15:43,Moderate Traffic,3.39,8.84,0.34,0.75
48,Car_2,48-11,36.81768461143438,9.963865651810428,15:50,Moderate Traffic,5.45,11.68,0.55,1.21
48,Car_2,48-12,36.78672897258986,10.00703074239746,15:21,Moderate Traffic,5.16,11.06,0.52,1.14
48,Car_2,48-13,36.83044736800908,9.985745735514946,14:44,Moderate Traffic,5.22,11.19,0.52,1.14
48,Car_2,48-14,36.84108008803903,9.970264259262564,16:50,Rush Hour,1.82,5.46,0.26,0.57
48,Car_2,48-15,36.83150330348247,10.006593997263344,14:29,Moderate Traffic,3.4,8.87,0.34,0.75
48,Car_2,48-16,36.83658943469328,10.056440567681586,15:26,Moderate Traffic,4.47,11.66,0.45,0.99
48,Car_2,48-17,36.881042865344234,10.0305121854298,14:38,Moderate Traffic,5.45,11.68,0.55,1.21
48,Car_2,48-18,36.88875621892027,9.99671945958251,15:51,Moderate Traffic,3.13,8.17,0.31,0.68
48,Car_2,48-19,36.85135413439387,9.972645734513845,16:03,Rush Hour,4.68,14.04,0.67,1.47
48,Car_2,48-20,36.85771351291709,9.999263878548556,16:19,Rush Hour,2.47,7.41,0.35,0.77
48,Car_2,48-21,36.82955561288987,9.967149942114155,13:14,Moderate Traffic,4.24,11.06,0.42,0.92
48,Car_2,48-22,36.86941765734152,9.963003296074238,13:11,Moderate Traffic,4.45,11.61,0.45,0.99
48,Car_2,48-23,36.91382740852218,9.943869355594316,16:06,Rush Hour,5.22,12.53,0.75,1.65
48,Car_2,48-24,36.96221563343542,9.992021340944603,15:47,Moderate Traffic,6.87,14.72,0.69,1.52
48,Car_2,48-25,36.9890390252677,10.025674577620018,13:09,Moderate Traffic,4.22,11.01,0.42,0.92
48,Car_2,48-26,36.98965755538565,10.00385025446818,16:17,Rush Hour,1.94,5.82,0.28,0.62
48,Car_2,48-27,36.95584104534696,10.053743721389035,13:46,Moderate Traffic,5.81,12.45,0.58,1.28
48,Car_2,48-28,36.92255088117098,10.030053620575611,16:40,Rush Hour,4.26,12.78,0.61,1.34
48,Car_2,48-29,36.89753343950326,10.003314585365137,15:39,Moderate Traffic,3.66,9.55,0.37,0.81
48,Car_2,48-30,36.8674383396049,9.999886641071907,14:37,Moderate Traffic,3.36,8.77,0.34,0.75
48,Car_2,48-31,36.837479046118055,10.04185151661046,15:53,Moderate Traffic,5.0,10.71,0.5,1.1
48,Car_2,48-32,36.82955139548294,10.066338042815113,16:46,Rush Hour,2.35,7.05,0.34,0.75
48,Car_2,48-33,36.801324039094446,10.088249415761076,14:58,Moderate Traffic,3.7,9.65,0.37,0.81
48,Car_2,48-34,36.816209408571865,10.043673947165653,16:17,Rush Hour,4.3,12.9,0.61,1.34
48,Car_2,48-35,36.860328389725595,10.081789560197077,16:01,Rush Hour,5.96,14.3,0.85,1.87
48,Car_2,48-36,36.86552826994599,10.071410502365197,15:45,Moderate Traffic,1.09,2.84,0.11,0.24
48,Car_2,48-37,36.90734124353194,10.117279763540534,13:59,Moderate Traffic,6.19,13.26,0.62,1.36
48,Car_2,48-38,36.89801277545459,10.093249997823314,13:22,Moderate Traffic,2.38,6.21,0.24,0.53
48,Car_2,48-39,36.883566809478594,10.08130353495501,13:07,Moderate Traffic,1.93,5.03,0.19,0.42
48,Car_2,48-40,36.878567600267864,10.057925471196407,14:17,Moderate Traffic,2.15,5.61,0.21,0.46
48,Car_2,48-41,36.91327730991178,10.042798816670873,16:01,Rush Hour,4.09,12.27,0.58,1.28
48,Car_2,48-42,36.865891749976264,10.092380184619648,16:57,Rush Hour,6.87,16.49,0.98,2.16
48,Car_2,48-43,36.87526057542952,10.08412048122971,13:24,Moderate Traffic,1.27,3.31,0.13,0.29
48,Car_2,48-44,36.83005626774828,10.084462990837686,16:27,Rush Hour,5.03,12.07,0.72,1.58
48,Car_2,48-45,36.85051129854455,10.117390700707485,15:02,Moderate Traffic,3.71,9.68,0.37,0.81
48,Car_2,48-46,36.869680729810476,10.138214080122241,15:45,Moderate Traffic,2.82,7.36,0.28,0.62
48,Car_2,48-47,36.88900525920465,10.119028801335556,16:01,Rush Hour,2.74,8.22,0.39,0.86
48,Car_2,48-48,36.92641163479871,10.15567464101224,15:34,Moderate Traffic,5.28,11.31,0.53,1.17
48,Car_2,48-49,36.90254466266652,10.137455164761365,15:40,Moderate Traffic,3.11,8.11,0.31,0.68
48,Car_2,48-50,36.92325415295816,10.173117546612492,13:30,Moderate Traffic,3.92,10.23,0.39,0.86
49,Car_1,49-1,36.782848697039626,10.137723352825198,11:25,Moderate Traffic,4.7,12.26,0.47,1.03
49,Car_1,49-2,36.802915367697686,10.158384510357033,9:34,Moderate Traffic,2.89,7.54,0.29,0.64
49,Car_1,49-3,36.77461013155341,10.152365939351016,9:51,Moderate Traffic,3.19,8.32,0.32,0.7
49,Car_1,49-4,36.78082740247815,10.186937610501241,10:17,Moderate Traffic,3.16,8.24,0.32,0.7
49,Car_1,49-5,36.82913103592601,10.204822100301735,10:20,Moderate Traffic,5.6,12.0,0.56,1.23
49,Car_1,49-6,36.84970586865119,10.246181811172994,11:35,Moderate Traffic,4.33,11.3,0.43,0.95
49,Car_1,49-7,36.87479309155476,10.287925518188487,9:08,Moderate Traffic,4.64,12.1,0.46,1.01
49,Car_1,49-8,36.84559268919308,10.265869782580118,9:19,Moderate Traffic,3.79,9.89,0.38,0.84
49,Car_1,49-9,36.80721716898894,10.235460110136989,10:31,Moderate Traffic,5.05,10.82,0.51,1.12
49,Car_1,49-10,36.83467883855414,10.221064424738183,10:02,Moderate Traffic,3.31,8.63,0.33,0.73
49,Car_1,49-11,36.860623495994254,10.250541357078435,11:33,Moderate Traffic,3.9,10.17,0.39,0.86
49,Car_1,49-12,36.88390934618508,10.242246859300856,11:47,Moderate Traffic,2.69,7.02,0.27,0.59
49,Car_1,49-13,36.89205708014184,10.2060507826149,11:37,Moderate Traffic,3.34,8.71,0.33,0.73
49,Car_1,49-14,36.922919467500165,10.210127520247624,10:39,Moderate Traffic,3.45,9.0,0.35,0.77
49,Car_1,49-15,36.93916450254085,10.170520766167943,9:16,Moderate Traffic,3.96,10.33,0.4,0.88
49,Car_1,49-16,36.91055848694219,10.14697071004236,9:49,Moderate Traffic,3.81,9.94,0.38,0.84
49,Car_1,49-17,36.92025616305976,10.141916566835944,11:01,Moderate Traffic,1.17,3.05,0.12,0.26
49,Car_1,49-18,36.91370633963996,10.161140413511909,10:08,Moderate Traffic,1.86,4.85,0.19,0.42
49,Car_1,49-19,36.90347574760837,10.121622095899339,11:04,Moderate Traffic,3.69,9.63,0.37,0.81
49,Car_1,49-20,36.891304533616385,10.100365382697367,11:02,Moderate Traffic,2.32,6.05,0.23,0.51
49,Car_1,49-21,36.91662186495437,10.144713264341126,10:20,Moderate Traffic,4.85,12.65,0.48,1.06
49,Car_1,49-22,36.923099943816254,10.123405281630005,11:16,Moderate Traffic,2.03,5.3,0.2,0.44
49,Car_1,49-23,36.92522318541276,10.095283270109153,11:27,Moderate Traffic,2.51,6.55,0.25,0.55
49,Car_1,49-24,36.97278843861451,10.12166780707127,11:38,Moderate Traffic,5.79,12.41,0.58,1.28
49,Car_1,49-25,37.01402960175418,10.09994067674205,10:09,Moderate Traffic,4.98,12.99,0.5,1.1
49,Car_1,49-26,37.05302378302053,10.12560599813512,10:56,Moderate Traffic,4.9,12.78,0.49,1.08
49,Car_1,49-27,37.09419905286743,10.127873764611444,9:53,Moderate Traffic,4.58,11.95,0.46,1.01
49,Car_1,49-28,37.12132856397003,10.109967736950273,9:51,Moderate Traffic,3.41,8.9,0.34,0.75
49,Car_1,49-29,37.15363976767519,10.14678481205026,10:07,Moderate Traffic,4.85,12.65,0.48,1.06
49,Car_1,49-30,37.10546625814757,10.104158232883147,10:03,Moderate Traffic,6.56,14.06,0.66,1.45
49,Car_1,49-31,37.107435609541895,10.065423959407154,10:27,Moderate Traffic,3.44,8.97,0.34,0.75
49,Car_1,49-32,37.101297529807496,10.03960386684796,11:53,Moderate Traffic,2.39,6.23,0.24,0.53
49,Car_1,49-33,37.07452929179469,10.077562181132029,10:45,Moderate Traffic,4.49,11.71,0.45,0.99
49,Car_1,49-34,37.03539327226962,10.090760457913257,10:42,Moderate Traffic,4.51,11.77,0.45,0.99
50,Car_1,50-1,36.85457509652779,10.188980368005225,14:26,Moderate Traffic,5.39,11.55,0.54,1.19
50,Car_1,50-2,36.83046660347956,10.160796224401809,13:06,Moderate Traffic,3.67,9.57,0.37,0.81
50,Car_1,50-3,36.83806777542625,10.119031948983245,14:14,Moderate Traffic,3.81,9.94,0.38,0.84
50,Car_1,50-4,36.839862999368954,10.16088744597588,16:54,Rush Hour,3.73,11.19,0.53,1.17
50,Car_1,50-5,36.871988924801784,10.134004710452157,14:48,Moderate Traffic,4.3,11.22,0.43,0.95
50,Car_1,50-6,36.85051466612082,10.129908510726615,16:11,Rush Hour,2.42,7.26,0.35,0.77
50,Car_1,50-7,36.89483019423365,10.114354939193776,16:49,Rush Hour,5.12,12.29,0.73,1.61
50,Car_1,50-8,36.84501392531928,10.154967542045199,13:38,Moderate Traffic,6.61,14.16,0.66,1.45
50,Car_1,50-9,36.86724797692058,10.18777808864685,14:23,Moderate Traffic,3.83,9.99,0.38,0.84
50,Car_1,50-10,36.87010778391349,10.162170528671401,13:26,Moderate Traffic,2.3,6.0,0.23,0.51
50,Car_1,50-11,36.914675414526236,10.169561059411025,15:48,Moderate Traffic,5.0,10.71,0.5,1.1
50,Car_1,50-12,36.93763095099515,10.182096590587436,13:23,Moderate Traffic,2.79,7.28,0.28,0.62
50,Car_1,50-13,36.97578347780749,10.20888961845023,13:46,Moderate Traffic,4.86,12.68,0.49,1.08
50,Car_1,50-14,36.98435019323839,10.178025291266051,14:53,Moderate Traffic,2.9,7.57,0.29,0.64
50,Car_1,50-15,37.029587099000466,10.19161395250907,14:00,Moderate Traffic,5.17,11.08,0.52,1.14
50,Car_1,50-16,36.991589818882545,10.230118799027771,16:05,Rush Hour,5.44,13.06,0.78,1.72
50,Car_1,50-17,36.985469514355266,10.198562280775905,14:35,Moderate Traffic,2.88,7.51,0.29,0.64
50,Car_1,50-18,37.01553555721443,10.239739832317428,14:44,Moderate Traffic,4.95,12.91,0.49,1.08
50,Car_1,50-19,37.03017290091257,10.195043750006684,14:37,Moderate Traffic,4.29,11.19,0.43,0.95
50,Car_1,50-20,37.006630940777704,10.150380448386409,13:23,Moderate Traffic,4.75,12.39,0.47,1.03
